gmid_key,date,year,month,product_family,gmid,loc,country,market,geography,market_segmentation,pf_segmentation,gmid_segmentation,seg_combo,forecast_lag_3,log_sales,log_segment,seg_combo_lag,model_segment,gb_forecast,ada_forecast,bag_forecast,rf_forecast,final_forecast,final_best_model,absolute_error,mape,sales
200005_202507_US,2025-07-01,2025,7,2,200005,US001,US,United States,North America,Top MCO,Supply Growth,Auto Piloted,Supply Growth_Top MCO,1125.0,6.823286122355687,Very High,Supply Growth_Top MCO,Supply Growth_Top MCO_Very High,916.6013847147303,916.9047619047619,917.7221606887582,918.0880952380952,918.0880952380952,rf_forecast,0.0,,0.0
200006_202507_US,2025-07-01,2025,7,2,200006,US001,US,United States,North America,Top MCO,Supply Growth,Auto Piloted,Supply Growth_Top MCO,1858.0,7.740229524763182,Extreme High,Supply Growth_Top MCO,Supply Growth_Top MCO_Extreme High,2299.49637218136,2300.1428571428573,2301.229790946834,2298.414444444444,2299.49637218136,gb_forecast,0.0,,0.0
200007_202507_JP,2025-07-01,2025,7,2,200007,JP001,JP,Japan,Key Markets,Top MCO,Supply Growth,Auto Piloted,Supply Growth_Top MCO,130.0,5.713732805509369,High,Supply Growth_Top MCO,Supply Growth_Top MCO_High,301.88754510567793,300.6268656716418,300.39736750630277,302.00775793650797,302.00775793650797,rf_forecast,0.0,,0.0
200008_202507_JP,2025-07-01,2025,7,2,200008,JP001,JP,Japan,Key Markets,Top MCO,Supply Growth,Auto Piloted,Supply Growth_Top MCO,209.0,5.262690188904886,High,Supply Growth_Top MCO,Supply Growth_Top MCO_High,191.23688124733067,191.89473684210526,192.93628193268424,192.00330330330328,192.00330330330328,rf_forecast,0.0,,0.0
200009_202507_JP,2025-07-01,2025,7,2,200009,JP001,JP,Japan,Key Markets,Top MCO,Supply Growth,Auto Piloted,Supply Growth_Top MCO,262.0,5.910796644040527,High,Supply Growth_Top MCO,Supply Growth_Top MCO_High,370.72595009568937,368.6896551724138,368.13270237069656,367.9829938271605,367.9829938271605,rf_forecast,0.0,,0.0
200010_202507_JP,2025-07-01,2025,7,2,200010,JP001,JP,Japan,Key Markets,Top MCO,Supply Growth,Auto Piloted,Supply Growth_Top MCO,663.0,7.344072850573066,Very High,Supply Growth_Top MCO,Supply Growth_Top MCO_Very High,1545.564424999303,1544.1666666666667,1545.0457500772177,1545.5709259259258,1545.5709259259258,rf_forecast,0.0,,0.0
200011_202507_JP,2025-07-01,2025,7,2,200011,JP001,JP,Japan,Key Markets,Top MCO,Supply Growth,Auto Piloted,Supply Growth_Top MCO,513.0,6.60934924316738,Very High,Supply Growth_Top MCO,Supply Growth_Top MCO_Very High,742.053578516167,741.875,742.6307554380751,740.8041005291008,740.8041005291008,rf_forecast,0.0,,0.0
200012_202507_JP,2025-07-01,2025,7,2,200012,JP001,JP,Japan,Key Markets,Top MCO,Supply Growth,Auto Piloted,Supply Growth_Top MCO,42.0,2.302585092994046,Low,Supply Growth_Top MCO,Supply Growth_Top MCO_Low,9.347273659926127,9.577114427860696,8.394601990468976,9.0,9.0,rf_forecast,0.0,,0.0
300001_202507_DE,2025-07-01,2025,7,3,300001,DE001,DE,Germany,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,50.0,5.69035945432406,High,Secure_Top MCO,Secure_Top MCO_High,296.53419079559376,294.4146341463415,294.27983183065464,295.0622222222222,295.0622222222222,rf_forecast,0.0,,0.0
300004_202507_FR,2025-07-01,2025,7,3,300004,FR001,FR,France,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,350.0,6.343880434126331,High,Secure_Top MCO,Secure_Top MCO_High,568.0124350602003,567.875,568.3354104369,568.1390873015872,568.1390873015872,rf_forecast,0.0,,0.0
300005_202507_SE,2025-07-01,2025,7,3,300005,SE001,SE,Sweden,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,0.0,3.8066624897703196,Mid,Secure_Top MCO,Secure_Top MCO_Mid,44.44236085791303,44.17605633802817,43.84274675467077,44.0,44.0,rf_forecast,0.0,,0.0
300006_202507_US,2025-07-01,2025,7,3,300006,US001,US,United States,North America,Top MCO,Secure,Platinum,Secure_Top MCO,1557.0,7.615791072035833,Extreme High,Secure_Top MCO,Secure_Top MCO_Extreme High,2029.4848886710938,2028.6923076923076,2029.232579917932,2029.849761904762,2028.6923076923076,ada_forecast,0.0,,0.0
300007_202507_GB,2025-07-01,2025,7,3,300007,GB001,GB,United Kingdom,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,0.0,6.248042874508429,High,Secure_Top MCO,Secure_Top MCO_High,515.123336881246,516.6923076923077,515.8287163172233,515.9760582010582,515.9760582010582,rf_forecast,0.0,,0.0
300008_202507_BE,2025-07-01,2025,7,3,300008,BE001,BE,Belgium,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,55.0,4.6913478822291435,Mid High,Secure_Top MCO,Secure_Top MCO_Mid High,107.89265764072138,108.57954545454545,108.06076009853605,108.0,108.0,rf_forecast,0.0,,0.0
300008_202507_NL,2025-07-01,2025,7,3,300008,NL001,NL,Netherlands,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,70.0,4.962844630259907,Mid High,Secure_Top MCO,Secure_Top MCO_Mid High,141.90013827447245,141.51612903225808,141.60840480414743,142.0,142.0,rf_forecast,0.0,,0.0
300010_202507_CH,2025-07-01,2025,7,3,300010,CH001,CH,Switzerland,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,70.0,3.970291913552122,Mid,Secure_Top MCO,Secure_Top MCO_Mid,52.230456313780756,51.95,51.625656319675386,52.0,52.0,rf_forecast,0.0,,0.0
300011_202507_IT,2025-07-01,2025,7,3,300011,IT001,IT,Italy,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,840.0,6.626717749249025,Very High,Secure_Top MCO,Secure_Top MCO_Very High,754.8484639435826,753.7619047619048,754.1883637440043,753.9417283950617,753.9417283950617,rf_forecast,0.0,,0.0
300012_202507_RO,2025-07-01,2025,7,3,300012,RO001,RO,Romania,International,Regular MCO,Secure,Platinum,Secure_Regular MCO,60.0,5.730099782973574,High,Secure_Regular MCO,Secure_Regular MCO_High,307.16084169283386,306.9268292682927,307.328739202583,307.052380952381,307.052380952381,rf_forecast,0.0,,0.0
300013_202507_IL,2025-07-01,2025,7,3,300013,IL001,IL,Israel,International,Major MCO,Secure,Platinum,Secure_Major MCO,145.0,4.30406509320417,Mid High,Secure_Major MCO,Secure_Major MCO_Mid High,74.0530114814119,72.70786516853933,72.44276110285666,73.0,73.0,rf_forecast,0.0,,0.0
300015_202507_ES,2025-07-01,2025,7,3,300015,ES001,ES,Spain,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,33.0,5.594711379601839,High,Secure_Top MCO,Secure_Top MCO_High,269.41228649965046,268.32142857142856,268.5257273745606,268.0,268.0,rf_forecast,0.0,,0.0
300015_202507_PT,2025-07-01,2025,7,3,300015,PT001,PT,Portugal,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,284.0,4.248495242049359,Mid High,Secure_Top MCO,Secure_Top MCO_Mid High,69.31748506746709,69.16417910447761,68.77850415454718,69.0,69.0,rf_forecast,0.0,,0.0
300016_202507_GR,2025-07-01,2025,7,3,300016,GR001,GR,Greece,International,Major MCO,Secure,Platinum,Secure_Major MCO,169.0,5.262690188904886,High,Secure_Major MCO,Secure_Major MCO_High,191.23688124733067,191.89473684210526,192.93628193268424,192.00330330330328,192.00330330330328,rf_forecast,0.0,,0.0
300018_202507_CO,2025-07-01,2025,7,3,300018,CO001,CO,Colombia,International,Regular MCO,Secure,Auto Piloted,Secure_Regular MCO,98.0,4.574710978503383,Mid High,Secure_Regular MCO,Secure_Regular MCO_Mid High,96.65693933375371,96.25,96.10236885515077,96.0,96.0,rf_forecast,0.0,,0.0
300019_202507_JP,2025-07-01,2025,7,3,300019,JP001,JP,Japan,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,390.0,6.478509642208569,High,Secure_Top MCO,Secure_Top MCO_High,649.0302419809343,649.4117647058823,649.2605411047986,650.0366538399871,650.0366538399871,rf_forecast,0.0,,0.0
700006_202507_KR,2025-07-01,2025,7,7,700006,KR001,KR,Korea,International,Major MCO,Secure,Platinum,Secure_Major MCO,10.0,2.5649493574615367,Low,Secure_Major MCO,Secure_Major MCO_Low,12.268013271653256,12.0,11.761745593932302,12.0,12.0,rf_forecast,0.0,,0.0
700008_202507_CO,2025-07-01,2025,7,7,700008,CO001,CO,Colombia,International,Regular MCO,Secure,Auto Piloted,Secure_Regular MCO,11.0,2.5649493574615367,Low,Secure_Regular MCO,Secure_Regular MCO_Low,12.268013271653256,12.0,11.761745593932302,12.0,12.0,rf_forecast,0.0,,0.0
700009_202507_AR,2025-07-01,2025,7,7,700009,AR001,AR,Argentina,International,Regular MCO,Secure,Platinum,Secure_Regular MCO,0.0,2.6390573296152584,Low,Secure_Regular MCO,Secure_Regular MCO_Low,13.42189851450044,12.398876404494382,13.143845029407526,13.0,13.0,rf_forecast,0.0,,0.0
700012_202507_IL,2025-07-01,2025,7,7,700012,IL001,IL,Israel,International,Major MCO,Secure,Platinum,Secure_Major MCO,48.0,3.713572066704308,Mid,Secure_Major MCO,Secure_Major MCO_Mid,40.21418307053156,39.962162162162166,39.92851062530165,40.0,40.0,rf_forecast,0.0,,0.0
700023_202507_TW,2025-07-01,2025,7,7,700023,TW001,TW,Taiwan,Greater China,Regular MCO,Secure,Gold,Secure_Regular MCO,6.0,1.3862943611198906,Very Low,Secure_Regular MCO,Secure_Regular MCO_Very Low,3.44196874770174,3.471502590673575,2.0764190571482755,3.0,3.0,rf_forecast,0.0,,0.0
700024_202507_CO,2025-07-01,2025,7,7,700024,CO001,CO,Colombia,International,Regular MCO,Secure,Auto Piloted,Secure_Regular MCO,630.0,6.928537818164665,Very High,Secure_Regular MCO,Secure_Regular MCO_Very High,1016.3152523916292,1019.7826086956521,1019.1712621691568,1020.1199559082892,1020.1199559082892,rf_forecast,0.0,,0.0
700030_202507_US,2025-07-01,2025,7,7,700030,US001,US,United States,North America,Top MCO,Secure,Platinum,Secure_Top MCO,690.0,6.569481420414296,Very High,Secure_Top MCO,Secure_Top MCO_Very High,711.9604914567393,712.578947368421,712.7553428233807,712.0027860719528,712.0027860719528,rf_forecast,0.0,,0.0
700031_202507_AT,2025-07-01,2025,7,7,700031,AT001,AT,Austria,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,13.0,2.833213344056216,Low,Secure_Top MCO,Secure_Top MCO_Low,16.374380142623544,16.467741935483872,16.264364485677966,16.0,16.0,rf_forecast,0.0,,0.0
700031_202507_DE,2025-07-01,2025,7,7,700031,DE001,DE,Germany,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,10.0,2.70805020110221,Low,Secure_Top MCO,Secure_Top MCO_Low,14.275094386512988,14.454545454545455,13.99804693509283,14.0,14.0,rf_forecast,0.0,,0.0
700025_202507_FI,2025-07-01,2025,7,7,700025,FI001,FI,Finland,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,6.0,1.9459101490553132,Low,Secure_Top MCO,Secure_Top MCO_Low,6.312372675102673,6.0,5.25814397797262,6.0,6.0,rf_forecast,0.0,,0.0
700032_202507_FR,2025-07-01,2025,7,7,700032,FR001,FR,France,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,126.0,4.859812404361672,Mid High,Secure_Top MCO,Secure_Top MCO_Mid High,127.95581285422689,127.92134831460675,127.6632004306613,128.0,128.0,rf_forecast,0.0,,0.0
700033_202507_DE,2025-07-01,2025,7,7,700033,DE001,DE,Germany,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,14.0,2.772588722239781,Low,Secure_Top MCO,Secure_Top MCO_Low,14.915303928955849,14.5359477124183,14.915746923375977,15.0,15.0,rf_forecast,0.0,,0.0
700034_202507_CA,2025-07-01,2025,7,7,700034,CA001,CA,Canada,North America,Top MCO,Secure,Platinum,Secure_Top MCO,17.0,2.4849066497880004,Low,Secure_Top MCO,Secure_Top MCO_Low,11.32061895258975,11.073313782991203,11.027734597954375,11.0,11.0,rf_forecast,0.0,,0.0
700035_202507_GB,2025-07-01,2025,7,7,700035,GB001,GB,United Kingdom,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,122.0,4.8283137373023015,Mid High,Secure_Top MCO,Secure_Top MCO_Mid High,125.66889883628542,124.62820512820512,124.46800300925659,124.0,124.0,rf_forecast,0.0,,0.0
700036_202507_ES,2025-07-01,2025,7,7,700036,ES001,ES,Spain,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,160.0,5.123963979403259,Mid High,Secure_Top MCO,Secure_Top MCO_Mid High,165.51987713666526,166.70149253731344,167.47674957702824,167.0,167.0,rf_forecast,0.0,,0.0
700046_202507_AU,2025-07-01,2025,7,7,700046,AU001,AU,Australia,International,Regular MCO,Secure,Platinum,Secure_Regular MCO,0.0,3.4657359027997265,Mid,Secure_Regular MCO,Secure_Regular MCO_Mid,32.46902274738881,30.811764705882354,30.911979105286814,31.0,31.0,rf_forecast,0.0,,0.0
700026_202507_GR,2025-07-01,2025,7,7,700026,GR001,GR,Greece,International,Major MCO,Secure,Platinum,Secure_Major MCO,23.0,2.772588722239781,Low,Secure_Major MCO,Secure_Major MCO_Low,14.915303928955849,14.5359477124183,14.915746923375977,15.0,15.0,rf_forecast,0.0,,0.0
700038_202507_PT,2025-07-01,2025,7,7,700038,PT001,PT,Portugal,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,10.0,2.4849066497880004,Low,Secure_Top MCO,Secure_Top MCO_Low,11.32061895258975,11.073313782991203,11.027734597954375,11.0,11.0,rf_forecast,0.0,,0.0
700039_202507_HU,2025-07-01,2025,7,7,700039,HU001,HU,Hungary,International,Major MCO,Secure,Platinum,Secure_Major MCO,22.0,3.044522437723423,Low,Secure_Major MCO,Secure_Major MCO_Low,20.247360427203166,20.0,20.11260919327745,20.0,20.0,rf_forecast,0.0,,0.0
700040_202507_RO,2025-07-01,2025,7,7,700040,RO001,RO,Romania,International,Regular MCO,Secure,Platinum,Secure_Regular MCO,26.0,3.1780538303479458,Low,Secure_Regular MCO,Secure_Regular MCO_Low,22.541744737511934,22.485148514851485,23.456689336289095,23.0,23.0,rf_forecast,0.0,,0.0
700041_202507_PL,2025-07-01,2025,7,7,700041,PL001,PL,Poland,International,Major MCO,Secure,Platinum,Secure_Major MCO,25.0,3.4965075614664802,Mid,Secure_Major MCO,Secure_Major MCO_Mid,32.46902274738881,32.1203007518797,32.129549994760794,32.0,32.0,rf_forecast,0.0,,0.0
700043_202507_CH,2025-07-01,2025,7,7,700043,CH001,CH,Switzerland,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,7.0,2.0794415416798357,Low,Secure_Top MCO,Secure_Top MCO_Low,7.457673856521417,7.00354609929078,7.302926404678227,7.0,7.0,rf_forecast,0.0,,0.0
700045_202507_BE,2025-07-01,2025,7,7,700045,BE001,BE,Belgium,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,11.0,2.9444389791664403,Low,Secure_Top MCO,Secure_Top MCO_Low,18.008167587967243,17.526785714285715,17.906961760711845,18.0,18.0,rf_forecast,0.0,,0.0
700047_202507_IT,2025-07-01,2025,7,7,700047,IT001,IT,Italy,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,0.0,4.969813299576001,Mid High,Secure_Top MCO,Secure_Top MCO_Mid High,142.84765817763827,143.32258064516128,142.7534026583808,143.0,143.0,rf_forecast,0.0,,0.0
700028_202507_JP,2025-07-01,2025,7,7,700028,JP001,JP,Japan,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,114.0,4.430816798843313,Mid High,Secure_Top MCO,Secure_Top MCO_Mid High,83.0901656332013,83.74242424242425,82.53148514884253,83.0,83.0,rf_forecast,0.0,,0.0
800007_202507_ZA,2025-07-01,2025,7,8,800007,ZA001,ZA,South Africa,International,Regular MCO,Secure,Platinum,Secure_Regular MCO,525.0,5.87493073085203,High,Secure_Regular MCO,Secure_Regular MCO_High,355.3262672275402,356.03846153846155,356.19415994009046,355.05219897386564,355.05219897386564,rf_forecast,0.0,,0.0
800016_202507_IT,2025-07-01,2025,7,8,800016,IT001,IT,Italy,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,3650.0,8.037220031133012,Extreme High,Secure_Top MCO,Secure_Top MCO_Extreme High,3090.6295808413265,3092.0,3091.851111111111,3092.2472222222223,3092.0,ada_forecast,0.0,,0.0
800024_202507_CZ,2025-07-01,2025,7,8,800024,CZ001,CZ,Czech Republic,International,Regular MCO,Secure,Platinum,Secure_Regular MCO,186.0,5.303304908059076,High,Secure_Regular MCO,Secure_Regular MCO_High,199.90958734156075,200.2622950819672,200.08340513839278,200.0017402945114,200.0017402945114,rf_forecast,0.0,,0.0
800025_202507_PL,2025-07-01,2025,7,8,800025,PL001,PL,Poland,International,Major MCO,Secure,Platinum,Secure_Major MCO,693.0,6.5337888379333435,Very High,Secure_Major MCO,Secure_Major MCO_Very High,688.1696675234703,688.05,687.5742570579034,687.0507275132275,687.0507275132275,rf_forecast,0.0,,0.0
800026_202507_HU,2025-07-01,2025,7,8,800026,HU001,HU,Hungary,International,Major MCO,Secure,Platinum,Secure_Major MCO,241.0,5.993961427306569,High,Secure_Major MCO,Secure_Major MCO_High,400.5041000068423,400.4347826086956,400.1799321894093,399.95769855211887,399.95769855211887,rf_forecast,0.0,,0.0
800027_202507_TR,2025-07-01,2025,7,8,800027,TR001,TR,Turkey,International,Regular MCO,Secure,Auto Piloted,Secure_Regular MCO,6901.0,8.934850340289763,Extreme High,Secure_Regular MCO,Secure_Regular MCO_Extreme High,7592.603640091077,7591.0,7589.274166666667,7592.488888888889,7592.603640091077,gb_forecast,0.0,,0.0
800028_202507_AT,2025-07-01,2025,7,8,800028,AT001,AT,Austria,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,8.0,3.6888794541139363,Mid,Secure_Top MCO,Secure_Top MCO_Mid,39.477103367050454,39.73939393939394,39.92851062530165,39.0,39.0,rf_forecast,0.0,,0.0
800029_202507_CH,2025-07-01,2025,7,8,800029,CH001,CH,Switzerland,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,336.0,5.983936280687191,High,Secure_Top MCO,Secure_Top MCO_High,396.9527602086094,396.0,395.98852235673013,395.9759259259259,395.9759259259259,rf_forecast,0.0,,0.0
800030_202507_DK,2025-07-01,2025,7,8,800030,DK001,DK,Denmark,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,236.0,3.9512437185814275,Mid,Secure_Top MCO,Secure_Top MCO_Mid,51.3212198231864,50.495049504950494,50.90971045006283,51.0,51.0,rf_forecast,0.0,,0.0
800030_202507_NO,2025-07-01,2025,7,8,800030,NO001,NO,Norway,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,154.0,5.303304908059076,High,Secure_Top MCO,Secure_Top MCO_High,199.90958734156075,200.2622950819672,200.08340513839278,200.0017402945114,200.0017402945114,rf_forecast,0.0,,0.0
800031_202507_FI,2025-07-01,2025,7,8,800031,FI001,FI,Finland,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,780.0,4.442651256490317,Mid High,Secure_Top MCO,Secure_Top MCO_Mid High,84.3481002212753,84.36585365853658,84.05789797586277,84.0,84.0,rf_forecast,0.0,,0.0
800031_202507_SE,2025-07-01,2025,7,8,800031,SE001,SE,Sweden,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,79.0,6.661854740545311,Very High,Secure_Top MCO,Secure_Top MCO_Very High,779.6194424752773,779.8666666666667,778.9584263556419,780.9020149911815,780.9020149911815,rf_forecast,0.0,,0.0
800032_202507_FR,2025-07-01,2025,7,8,800032,FR001,FR,France,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,2655.0,7.895808377083183,Extreme High,Secure_Top MCO,Secure_Top MCO_Extreme High,2684.3956633325924,2683.75,2686.9433059012595,2684.666234567901,2683.75,ada_forecast,0.0,,0.0
800033_202507_GR,2025-07-01,2025,7,8,800033,GR001,GR,Greece,International,Major MCO,Secure,Platinum,Secure_Major MCO,756.0,6.548219102762372,Very High,Secure_Major MCO,Secure_Major MCO_Very High,698.7320586222521,698.741935483871,695.7996900432167,696.9491798941799,696.9491798941799,rf_forecast,0.0,,0.0
800034_202507_PT,2025-07-01,2025,7,8,800034,PT001,PT,Portugal,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,892.0,6.19644412779452,High,Secure_Top MCO,Secure_Top MCO_High,487.0730385909512,490.2758620689655,489.93056704114304,489.9802292768959,489.9802292768959,rf_forecast,0.0,,0.0
800035_202507_ES,2025-07-01,2025,7,8,800035,ES001,ES,Spain,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,1033.0,6.840546529288687,Very High,Secure_Top MCO,Secure_Top MCO_Very High,934.3237629586185,934.0,933.2883036672245,934.0647692068279,934.0647692068279,rf_forecast,0.0,,0.0
800036_202507_RO,2025-07-01,2025,7,8,800036,RO001,RO,Romania,International,Regular MCO,Secure,Platinum,Secure_Regular MCO,700.0,6.821107472256465,Very High,Secure_Regular MCO,Secure_Regular MCO_Very High,915.4852733969788,915.56,914.3417107302678,915.8593650793651,915.8593650793651,rf_forecast,0.0,,0.0
800037_202507_DE,2025-07-01,2025,7,8,800037,DE001,DE,Germany,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,74.0,4.189654742026425,Mid,Secure_Top MCO,Secure_Top MCO_Mid,64.92362943368313,64.88888888888889,64.81935883732555,65.0,65.0,rf_forecast,0.0,,0.0
800038_202507_DE,2025-07-01,2025,7,8,800038,DE001,DE,Germany,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,103.0,3.970291913552122,Mid,Secure_Top MCO,Secure_Top MCO_Mid,52.230456313780756,51.95,51.625656319675386,52.0,52.0,rf_forecast,0.0,,0.0
800039_202507_AT,2025-07-01,2025,7,8,800039,AT001,AT,Austria,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,42.0,4.127134385045092,Mid,Secure_Top MCO,Secure_Top MCO_Mid,60.02965526434394,60.348837209302324,60.377342429457485,61.0,61.0,rf_forecast,0.0,,0.0
800040_202507_GB,2025-07-01,2025,7,8,800040,GB001,GB,United Kingdom,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,854.0,6.705639094860003,Very High,Secure_Top MCO,Secure_Top MCO_Very High,814.1833416508118,816.7,818.4992135343116,815.9675132275132,815.9675132275132,rf_forecast,0.0,,0.0
800041_202507_SA,2025-07-01,2025,7,8,800041,SA001,SA,Saudi Arabia,Key Markets,Regular MCO,Secure,Platinum,Secure_Regular MCO,3200.0,5.860786223465865,High,Secure_Regular MCO,Secure_Regular MCO_High,350.866030701179,349.7741935483871,349.12615371715253,350.00217171717173,350.00217171717173,rf_forecast,0.0,,0.0
800042_202507_IL,2025-07-01,2025,7,8,800042,IL001,IL,Israel,International,Major MCO,Secure,Platinum,Secure_Major MCO,943.0,6.858565034791365,Very High,Secure_Major MCO,Secure_Major MCO_Very High,951.8409121554449,950.7142857142857,951.1145593829464,951.0746324354658,951.0746324354658,rf_forecast,0.0,,0.0
800043_202507_AE,2025-07-01,2025,7,8,800043,AE002,AE,United Arab Emirates,Key Markets,Regular MCO,Secure,Platinum,Secure_Regular MCO,0.0,5.860786223465865,High,Secure_Regular MCO,Secure_Regular MCO_High,350.93098713756604,349.7741935483871,349.12615371715253,350.00217171717173,350.00217171717173,rf_forecast,0.0,,0.0
800043_202507_IE,2025-07-01,2025,7,8,800043,IE001,IE,Ireland,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,42.0,2.833213344056216,Low,Secure_Top MCO,Secure_Top MCO_Low,16.374380142623544,16.467741935483872,16.264364485677966,16.0,16.0,rf_forecast,0.0,,0.0
800045_202507_MA,2025-07-01,2025,7,8,800045,MA001,MA,Morocco,International,Regular MCO,Secure,Platinum,Secure_Regular MCO,54.0,3.828641396489095,Mid,Secure_Regular MCO,Secure_Regular MCO_Mid,44.64013562794547,44.98540145985402,44.60332663347866,45.0,45.0,rf_forecast,0.0,,0.0
800046_202507_US,2025-07-01,2025,7,8,800046,US001,US,United States,North America,Top MCO,Secure,Platinum,Secure_Top MCO,14075.0,9.363404747703019,Extreme High,Secure_Top MCO,Secure_Top MCO_Extreme High,11646.571342908386,11635.5,11655.313333333332,11639.122222222222,11635.5,ada_forecast,0.0,,0.0
800047_202507_BE,2025-07-01,2025,7,8,800047,BE001,BE,Belgium,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,667.0,5.8522024797744745,High,Secure_Top MCO,Secure_Top MCO_High,345.49103755347755,346.45454545454544,347.05644766729114,347.0041387851437,347.0041387851437,rf_forecast,0.0,,0.0
800047_202507_NL,2025-07-01,2025,7,8,800047,NL001,NL,Netherlands,Key Markets,Top MCO,Secure,Platinum,Secure_Top MCO,366.0,6.464588303689961,High,Secure_Top MCO,Secure_Top MCO_High,640.8276410399905,641.5714285714286,641.5340276759389,640.9610417977084,640.9610417977084,rf_forecast,0.0,,0.0
800063_202507_TW,2025-07-01,2025,7,8,800063,TW001,TW,Taiwan,Greater China,Regular MCO,Secure,Gold,Secure_Regular MCO,337.0,5.560681631015528,High,Secure_Regular MCO,Secure_Regular MCO_High,259.19171261967836,259.56410256410254,258.6052292411208,258.99111111111114,258.99111111111114,rf_forecast,0.0,,0.0
800048_202507_HK,2025-07-01,2025,7,8,800048,HK001,HK,Hong Kong,Greater China,Regular MCO,Secure,Gold,Secure_Regular MCO,68.0,3.9318256327243257,Mid,Secure_Regular MCO,Secure_Regular MCO_Mid,50.238687610008384,49.97945205479452,50.02935597006421,50.0,50.0,rf_forecast,0.0,,0.0
800064_202507_AU,2025-07-01,2025,7,8,800064,AU001,AU,Australia,International,Regular MCO,Secure,Platinum,Secure_Regular MCO,32.0,5.278114659230517,High,Secure_Regular MCO,Secure_Regular MCO_High,195.02949926110873,195.31578947368422,193.90780782860747,195.0,195.0,rf_forecast,0.0,,0.0
800064_202507_NZ,2025-07-01,2025,7,8,800064,NZ001,NZ,New Zealand,International,Regular MCO,Secure,Platinum,Secure_Regular MCO,254.0,3.332204510175204,Mid,Secure_Regular MCO,Secure_Regular MCO_Mid,27.32621406231506,27.261306532663315,27.445724702476802,27.0,27.0,rf_forecast,0.0,,0.0
