Product.Family,GMID,GMID_Description,Market,Geography,Material.Type.GMID,Date,Coverage,Min,Max
PF_15,G_150167,PF_15 200MG/+,Romania,International,FG,24-Jun,4.32,2.73,4.95
PF_15,G_150168,PF_15 300MG/2ML,Greece,International,FG,24-Jun,,,
PF_15,G_150168,PF_15 300MG/2ML,Greece,International,FG,24-Jun,10.73,2.73,9.09
PF_15,G_150168,PF_15 300MG/2ML,Romania,International,FG,24-Jun,,,
PF_15,G_150168,PF_15 300MG/2ML,Romania,International,FG,24-Jun,6.41,2.73,4
PF_15,G_150185,PF_15 300MG/2ML,Italy,Key Markets,FG,24-Jun,0.02,0,0
PF_15,G_150169,PF_15 200MG/+,Finland,Key Markets,FG,24-Jun,,,
PF_15,G_150169,PF_15 200MG/+,Finland,Key Markets,FG,24-Jun,4.32,2.73,3.59
PF_15,G_150169,PF_15 200MG/+,Sweden,Key Markets,FG,24-Jun,7.09,2.73,3.64
PF_15,G_150170,PF_15 300MG/2ML,Finland,Key Markets,FG,24-Jun,,,
PF_15,G_150170,PF_15 300MG/2ML,Finland,Key Markets,FG,24-Jun,1.68,2.73,10.18
PF_15,G_150170,PF_15 300MG/2ML,Sweden,Key Markets,FG,24-Jun,4.09,2.73,3.68
PF_15,G_150171,PF_15 300MG/2ML,Hungary,International,FG,24-Jun,,,
PF_15,G_150171,PF_15 300MG/2ML,Hungary,International,FG,24-Jun,3.05,2.73,4.82
PF_15,G_150189,PF_15 200MG/+,Italy,Key Markets,FG,24-Jun,0.02,0,0
PF_15,G_150172,PF_15 200MG/+,Italy,Key Markets,FG,24-Jun,,,
PF_15,G_150172,PF_15 200MG/+,Italy,Key Markets,FG,24-Jun,2.55,3.64,5.36
PF_15,G_150173,PF_15 300MG/2ML,Italy,Key Markets,FG,24-Jun,,,
PF_15,G_150173,PF_15 300MG/2ML,Italy,Key Markets,FG,24-Jun,2.91,3.64,4.05
PF_15,G_150174,PF_15 200MG/+,Saudi Arabia,Key Markets,FG,24-Jun,0.02,2.73,8.18
PF_15,G_150175,PF_15 300MG/2ML,Saudi Arabia,Key Markets,FG,24-Jun,0.02,2.73,5.73
PF_15,G_150150,PF_15 300MG/2ML,Japan,Key Markets,FG,24-Jun,0,0,0
PF_15,G_150151,PF_15 200MG/+,France,Key Markets,FG,24-Jun,12.95,0,0
PF_15,G_150176,PF_15 300MG/2ML,India,International,FG,24-Jun,0,4,12
PF_15,G_150152,PF_15 200MG/+,Japan,Key Markets,FG,24-Jun,,,
PF_15,G_150186,PF_15 200MG/+,Russia,International,FG,24-Jun,0.02,0,0
PF_15,G_150187,PF_15 300MG/2ML,Russia,International,FG,24-Jun,0.02,0,0
PF_15,G_150239,PF_15 300MG/2ML,China,Greater China,FG,24-Jun,0.02,0,0
PF_15,G_150178,PF_15 200MG/+,South Africa,International,FG,24-Jun,6.41,0,0
PF_15,G_150178,PF_15 200MG/+,South Africa,International,FG,24-Jun,,,
PF_15,G_150179,PF_15 300MG/2ML,Brazil,International,FG,24-Jun,0.02,2.73,2.73
PF_15,G_150180,PF_15 200MG/+,Brazil,International,FG,24-Jun,0.02,2.73,2.73
PF_15,G_150243,PF_15 300MG/2ML,France,Key Markets,FG,24-Jun,,,
PF_15,G_150181,PF_15 200MG/+,Hungary,International,FG,24-Jun,0.02,2.73,2.73
PF_09,G_900001,PF_09 6MG/3ML,Taiwan,Greater China,FG,24-Jun,4.14,1.91,2.95
PF_09,G_900002,PF_09 6MG/3ML,Australia,International,FG,24-Jun,1.45,2.73,4.09
PF_09,G_900002,PF_09 6MG/3ML,New Zealand,International,FG,24-Jun,2.05,2.73,3
PF_09,G_900002,PF_09 6MG/3ML,Philippines,International,FG,24-Jun,0,0,1.41
PF_09,G_900002,PF_09 6MG/3ML,United States,North America,FG,24-Jun,7.5,0,0
PF_09,G_900003,PF_09 6MG/3ML,Korea,International,FG,24-Jun,4.27,2.73,4.91
PF_09,G_900004,PF_09 6MG/3ML,Hong Kong,Greater China,FG,24-Jun,4.86,0.91,6.91
PF_09,G_900005,PF_09 6MG/3ML,Malaysia,International,FG,24-Jun,0.27,2.73,3.41
PF_09,G_900006,PF_09 6MG/3ML,Thailand,International,FG,24-Jun,6.41,2.73,2.77
PF_09,G_900007,PF_09 6MG/3ML,South Africa,International,FG,24-Jun,2.05,1.82,10.05
PF_09,G_900009,PF_09 6MG/3ML,Japan,Key Markets,FG,24-Jun,3.86,0,0
PF_04,G_400064,PF_04 1KIU,Korea,International,FG,24-Jun,0.02,0,0
PF_04,G_400001,PF_04 3KIU,Australia,International,FG,24-Jun,2.77,2.73,3.59
PF_04,G_400001,PF_04 3KIU,New Zealand,International,FG,24-Jun,4.27,1.82,2.18
PF_04,G_400002,PF_04 2KIU,Australia,International,FG,24-Jun,4.95,2.73,3.55
PF_04,G_400002,PF_04 2KIU,New Zealand,International,FG,24-Jun,7.95,1.82,5.45
PF_04,G_400003,PF_04 500IU,Australia,International,FG,24-Jun,4.09,2.73,4.64
PF_04,G_400067,PF_04 1.5,United States,North America,FG,24-Jun,,,
PF_04,G_400068,PF_04 1KIU,United States,North America,FG,24-Jun,,,
PF_04,G_400069,PF_04 750IU,United States,North America,FG,24-Jun,15.91,0,0
PF_04,G_400070,PF_04 500IU,United States,North America,FG,24-Jun,,,
PF_04,G_400065,PF_04 250IU,United States,North America,FG,24-Jun,30.68,0,0
PF_04,G_400004,PF_04 250IU,Australia,International,FG,24-Jun,3.59,2.73,10.09
PF_04,G_400005,PF_04 1KIU,Australia,International,FG,24-Jun,7.55,2.73,4.32
PF_04,G_400006,PF_04 3KIU,United States,North America,FG,24-Jun,8.91,2.73,2.86
PF_04,G_400009,PF_04 6KIU,United States,North America,FG,24-Jun,6.64,2.73,4.73
PF_04,G_400010,PF_04 5KIU,United States,North America,FG,24-Jun,11.91,2.73,3.14
PF_04,G_400011,PF_04 1KIU,United States,North America,FG,24-Jun,11.41,2.73,3.05
PF_04,G_400012,PF_04 750IU,United States,North America,FG,24-Jun,2.64,2.73,3.05
PF_04,G_400013,PF_04 250IU,United States,North America,FG,24-Jun,5.41,2.73,3.14
PF_04,G_400014,PF_04 4KIU,United States,North America,FG,24-Jun,5.05,2.73,2.86
PF_04,G_400015,PF_04 2KIU,United States,North America,FG,24-Jun,6.18,2.73,2.86
PF_04,G_400016,PF_04 1.5,United States,North America,FG,24-Jun,6.64,2.73,2.95
PF_04,G_400017,PF_04 500IU,United States,North America,FG,24-Jun,1.73,2.73,3.05
PF_04,G_400018,PF_04 2KIU,Taiwan,Greater China,FG,24-Jun,0.05,2.73,5.45
PF_04,G_400019,PF_04 1KIU,Taiwan,Greater China,FG,24-Jun,2.59,2.73,5.45
PF_04,G_400020,PF_04 500IU,Taiwan,Greater China,FG,24-Jun,0.02,2.73,5.45
PF_04,G_400021,PF_04 250IU,Taiwan,Greater China,FG,24-Jun,0.09,2.73,5.45
PF_04,G_400022,PF_04 500IU,Hong Kong,Greater China,FG,24-Jun,3,2.73,2.86
PF_04,G_400023,PF_04 2KIU,Hong Kong,Greater China,FG,24-Jun,2.27,2.73,2.86
PF_04,G_400024,PF_04 2KIU,Korea,International,FG,24-Jun,3.27,5.91,17.73
PF_04,G_400025,PF_04 500IU,Korea,International,FG,24-Jun,9.05,5.91,17.73
PF_04,G_400026,PF_04 250IU,Korea,International,FG,24-Jun,13.36,5.91,17.73
PF_04,G_400027,PF_04 1KIU,Korea,International,FG,24-Jun,2,5.91,17.73
PF_04,G_400042,PF_04 2KIU,Taiwan,Greater China,FG,24-Jun,2.77,2.73,2.91
PF_04,G_400046,PF_04 1KIU,Taiwan,Greater China,FG,24-Jun,2.82,2.73,2.82
PF_04,G_400043,PF_04 500IU,Taiwan,Greater China,FG,24-Jun,2.73,2.73,3
PF_04,G_400044,PF_04 250IU,Taiwan,Greater China,FG,24-Jun,,,
PF_04,G_400044,PF_04 250IU,Taiwan,Greater China,FG,24-Jun,2.73,2.73,6.59
PF_04,G_400028,PF_04 4KIU,Japan,Key Markets,FG,24-Jun,0.36,0,0
PF_04,G_400029,PF_04 750IU,Japan,Key Markets,FG,24-Jun,3.86,0,0
PF_04,G_400030,PF_04 1KIU,Japan,Key Markets,FG,24-Jun,3.64,0,0
PF_04,G_400031,PF_04 1.5,Japan,Key Markets,FG,24-Jun,1.41,0,0
PF_04,G_400032,PF_04 2KIU,Japan,Key Markets,FG,24-Jun,3.32,0,0
PF_04,G_400033,PF_04 3KIU,Japan,Key Markets,FG,24-Jun,0,0,0
PF_04,G_400034,PF_04 250IU,Japan,Key Markets,FG,24-Jun,5.91,0,0
PF_04,G_400035,PF_04 500IU,Japan,Key Markets,FG,24-Jun,6.41,0,0
PF_04,G_400036,PF_04 500IU,Canada,North America,FG,24-Jun,8.91,3.64,10
PF_04,G_400037,PF_04 750IU,Canada,North America,FG,24-Jun,4.05,3.64,3.64
PF_04,G_400037,PF_04 750IU,Canada,North America,FG,24-Jun,,,
PF_04,G_400038,PF_04 1KIU,Canada,North America,FG,24-Jun,8.91,3.64,13.45
PF_04,G_400039,PF_04 1.5,Canada,North America,FG,24-Jun,13.91,3.64,8.5
PF_04,G_400040,PF_04 2KIU,Canada,North America,FG,24-Jun,9.14,3.64,11.41
PF_04,G_400041,PF_04 3KIU,Canada,North America,FG,24-Jun,6.41,3.64,11.64
PF_17,G_170097,PF_17 35MG/7ML,United States,North America,FG,24-Jun,,,
PF_17,G_170003,PF_17 5MG/1ML,United States,North America,FG,24-Jun,0,0,0
PF_17,G_170079,PF_17 35MG/7ML,Brazil,International,FG,24-Jun,8.45,0,0
PF_17,G_170006,PF_17 35MG,Italy,Key Markets,FG,24-Jun,2.68,2.73,6.36
PF_17,G_170007,PF_17 35MG,Russia,International,FG,24-Jun,,,
PF_17,G_170007,PF_17 35MG,Russia,International,FG,24-Jun,0.91,2.73,3.82
PF_17,G_170008,PF_17 35MG,Austria,Key Markets,FG,24-Jun,5.86,2.73,7.91
PF_17,G_170009,PF_17 35MG,France,Key Markets,FG,24-Jun,2.64,0,0
PF_17,G_170009,PF_17 35MG,Morocco,International,FG,24-Jun,6.18,1.36,1.36
PF_17,G_170010,PF_17 35MG,Germany,Key Markets,FG,24-Jun,3.91,2.73,5.32
PF_17,G_170098,PF_17 35MG,Italy,Key Markets,FG,24-Jun,0.41,1.36,1.36
PF_17,G_170011,PF_17 35MG,Portugal,Key Markets,FG,24-Jun,2.18,2.73,5.77
PF_17,G_170012,PF_17 35MG,Spain,Key Markets,FG,24-Jun,5.64,2.73,4.82
PF_17,G_170013,PF_17 35MG,Switzerland,Key Markets,FG,24-Jun,2.64,2.73,5.68
PF_17,G_170014,PF_17 35MG,Hungary,International,FG,24-Jun,3,2.73,5.68
PF_17,G_170015,PF_17 35MG,Turkey,International,FG,24-Jun,2.27,2.73,4.18
PF_17,G_170016,PF_17 35MG,Germany,Key Markets,FG,24-Jun,5,1.55,6.32
PF_17,G_170017,PF_17 35MG,Finland,Key Markets,FG,24-Jun,3.05,2.73,5.55
PF_17,G_170017,PF_17 35MG,Sweden,Key Markets,FG,24-Jun,2.82,2.73,5.41
PF_17,G_170018,PF_17 35MG,Greece,International,FG,24-Jun,11.91,2.73,6.18
PF_17,G_170019,PF_17 35MG,Morocco,International,FG,24-Jun,0.02,0,0
PF_17,G_170019,PF_17 35MG,United Kingdom,Key Markets,FG,24-Jun,2.73,3,4.95
PF_17,G_170020,PF_17 35MG,Czech Republic,International,FG,24-Jun,4.14,2.73,5.77
PF_17,G_170021,PF_17 35MG,Romania,International,FG,24-Jun,6.41,2.73,5.64
PF_17,G_170022,PF_17 35MG,Germany,Key Markets,FG,24-Jun,4.59,2.27,6.32
PF_17,G_170023,PF_17 35MG,Poland,International,FG,24-Jun,7.32,2.73,5.36
PF_17,G_170024,PF_17 35MG,Denmark,Key Markets,FG,24-Jun,6.41,2.73,5.45
PF_17,G_170024,PF_17 35MG,Norway,Key Markets,FG,24-Jun,5.64,2.73,5.27
PF_17,G_170025,PF_17 35MG/7ML,India,International,FG,24-Jun,0.02,4,5.45
PF_17,G_170026,PF_17 5MG,Austria,Key Markets,FG,24-Jun,4.05,2.73,6.95
PF_17,G_170027,PF_17 5MG,Portugal,Key Markets,FG,24-Jun,2.82,2.73,5.5
PF_17,G_170028,PF_17 5MG,Spain,Key Markets,FG,24-Jun,0.82,2.73,5.5
PF_17,G_170029,PF_17 5MG,Finland,Key Markets,FG,24-Jun,1.59,2.73,5.05
PF_17,G_170029,PF_17 5MG,Sweden,Key Markets,FG,24-Jun,2.09,2.73,5.41
PF_17,G_170030,PF_17 5MG,Germany,Key Markets,FG,24-Jun,2.32,1.68,4.23
PF_17,G_170031,PF_17 5MG,Hungary,International,FG,24-Jun,0.55,2.73,6
PF_17,G_170032,PF_17 5MG,Denmark,Key Markets,FG,24-Jun,5.05,2.73,5.68
PF_17,G_170032,PF_17 5MG,Norway,Key Markets,FG,24-Jun,5.05,2.73,5.73
PF_17,G_170033,PF_17 5MG,Greece,International,FG,24-Jun,12.95,2.73,6.5
PF_17,G_170034,PF_17 5MG,Germany,Key Markets,FG,24-Jun,3.59,1.5,4.5
PF_17,G_170035,PF_17 5MG,United Kingdom,Key Markets,FG,24-Jun,1.18,2.73,4.68
PF_17,G_170036,PF_17 35MG,South Africa,International,FG,24-Jun,7.77,1.82,6.91
PF_17,G_170037,PF_17 5MG,South Africa,International,FG,24-Jun,6.41,1.82,7.41
PF_17,G_170038,PF_17 35MG/7ML,Israel,International,FG,24-Jun,1.91,2.73,5.32
PF_17,G_170039,PF_17 35MG,Egypt,International,FG,24-Jun,3.23,0,0
PF_17,G_170039,PF_17 35MG,Ireland,Key Markets,FG,24-Jun,7.09,4.59,9.27
PF_17,G_170039,PF_17 35MG,United Kingdom,Key Markets,FG,24-Jun,1.05,0,0
PF_17,G_170039,PF_17 35MG,United Kingdom,Key Markets,FG,24-Jun,,,
PF_17,G_170040,PF_17 5MG,Ireland,Key Markets,FG,24-Jun,11.91,3.91,6.45
PF_17,G_170040,PF_17 5MG,United Kingdom,Key Markets,FG,24-Jun,5,0,0
PF_17,G_170040,PF_17 5MG,United Kingdom,Key Markets,FG,24-Jun,,,
PF_17,G_170041,PF_17 35MG,Egypt,International,FG,24-Jun,11.91,0,0
PF_17,G_170042,PF_17 35MG,Saudi Arabia,Key Markets,FG,24-Jun,0.45,2.73,7.05
PF_17,G_170043,PF_17 5MG,Saudi Arabia,Key Markets,FG,24-Jun,0.02,2.73,6
PF_17,G_170044,PF_17 5MG/1ML,Poland,International,FG,24-Jun,1.91,2.73,5.36
PF_17,G_170045,PF_17 35MG,Algeria,International,FG,24-Jun,3.05,2.73,5.5
PF_17,G_170046,PF_17 5MG,Switzerland,Key Markets,FG,24-Jun,13.86,2.73,5.95
PF_17,G_170047,PF_17 5MG/1ML,United States,North America,FG,24-Jun,0.55,2.73,3.86
PF_17,G_170048,PF_17 35MG/7ML,United States,North America,FG,24-Jun,3.86,2.73,3.59
PF_17,G_170049,PF_17 5MG,India,International,FG,24-Jun,0.14,4,12.73
PF_17,G_170050,PF_17 35MG,Belgium,Key Markets,FG,24-Jun,2.27,3.64,5.68
PF_17,G_170050,PF_17 35MG,Netherlands,Key Markets,FG,24-Jun,1.73,2.73,5.09
PF_17,G_170051,PF_17 5MG,Belgium,Key Markets,FG,24-Jun,5,2.73,5.18
PF_17,G_170051,PF_17 5MG,Netherlands,Key Markets,FG,24-Jun,2.05,2.73,4.95
PF_17,G_170052,PF_17 35MG/7ML,Malaysia,International,FG,24-Jun,9.14,1.36,7.05
PF_17,G_170053,PF_17 5MG/1ML,Singapore,International,FG,24-Jun,3.59,2.73,5.86
PF_17,G_170054,PF_17 35MG/7ML,Singapore,International,FG,24-Jun,7.05,2.73,7.05
PF_17,G_170055,PF_17 35MG/7ML,Taiwan,Greater China,FG,24-Jun,2.45,2.73,4
PF_17,G_170056,PF_17 35MG/7ML,Hong Kong,Greater China,FG,24-Jun,2.23,2.73,4.45
PF_17,G_170057,PF_17 5MG/1ML,Hong Kong,Greater China,FG,24-Jun,3.5,2.73,4.32
PF_17,G_170058,PF_17 35MG/7ML,Canada,North America,FG,24-Jun,1.36,2.73,4.23
PF_17,G_170059,PF_17 5MG/1ML,Canada,North America,FG,24-Jun,1.77,2.73,4.23
PF_17,G_170060,PF_17 35MG/7ML,Colombia,International,FG,24-Jun,5,3.64,5.73
PF_17,G_170061,PF_17 5MG/1ML,Colombia,International,FG,24-Jun,1.91,3.64,5.73
PF_17,G_170062,PF_17 35MG/7ML,Peru,International,FG,24-Jun,4.55,2.73,5
PF_17,G_170063,PF_17 5MG/1ML,Mexico,International,FG,24-Jun,4.45,2.73,4.32
PF_17,G_170063,PF_17 5MG/1ML,United States,North America,FG,24-Jun,0.02,0,0
PF_17,G_170064,PF_17 35MG/7ML,Mexico,International,FG,24-Jun,4.18,2.73,5.14
PF_17,G_170064,PF_17 35MG/7ML,United States,North America,FG,24-Jun,0.02,0,0
PF_17,G_170065,PF_17 5MG/1ML,Chile,International,FG,24-Jun,2.45,0,0
PF_17,G_170066,PF_17 35MG/7ML,Chile,International,FG,24-Jun,3.14,0,0
PF_17,G_170067,PF_17 5MG/1ML,Argentina,International,FG,24-Jun,2.41,2.73,5.5
PF_17,G_170068,PF_17 35MG,Argentina,International,FG,24-Jun,0.77,2.73,4.5
PF_17,G_170068,PF_17 35MG,Paraguay,International,FG,24-Jun,2.09,0,0
PF_17,G_170069,PF_17 35MG/7ML,Korea,International,FG,24-Jun,5.09,2.95,4.91
PF_17,G_170070,PF_17 35MG,Ecuador,International,FG,24-Jun,4,0,0
PF_17,G_170071,PF_17 35MG/7ML,Brazil,International,FG,24-Jun,3.41,2.73,5.77
PF_17,G_170072,PF_17 35MG/7ML,Dominican Republic,International,FG,24-Jun,0.02,0,0
PF_17,G_170072,PF_17 35MG/7ML,Guatemala,International,FG,24-Jun,1.27,0,0
PF_17,G_170072,PF_17 35MG/7ML,Panama,International,FG,24-Jun,0,0,0
PF_17,G_170073,PF_17 35MG/7ML,India,International,FG,24-Jun,0.5,4,13.36
PF_17,G_170074,PF_17 5MG/1ML,Australia,International,FG,24-Jun,6.86,2.73,4.73
PF_17,G_170075,PF_17 35MG/7ML,Australia,International,FG,24-Jun,2.86,2.73,4.73
PF_17,G_170076,PF_17 5MG/1ML,Japan,Key Markets,FG,24-Jun,3.55,0,0
PF_17,G_170077,PF_17 35MG/7ML,Japan,Key Markets,FG,24-Jun,10.05,0,0
PF_14,G_140076,PF_14 150MG/+,Canada,North America,FG,24-Jun,,,
PF_14,G_140076,PF_14 150MG/+,Canada,North America,FG,24-Jun,,0,0
PF_14,G_140001,PF_14 200MG/+,Canada,North America,FG,24-Jun,2.36,1.82,3
PF_14,G_140077,PF_14 150MG/+,Singapore,International,FG,24-Jun,0.02,0,0
PF_14,G_140002,PF_14 150MG/+,Puerto Rico,North America,FG,24-Jun,0,0,0
PF_14,G_140002,PF_14 150MG/+,Puerto Rico,North America,FG,24-Jun,,,
PF_14,G_140002,PF_14 150MG/+,United States,North America,FG,24-Jun,6.14,2.73,5.36
PF_14,G_140003,PF_14 200MG/+,Puerto Rico,North America,FG,24-Jun,3.91,0.91,6.73
PF_14,G_140003,PF_14 200MG/+,United States,North America,FG,24-Jun,3.5,2.73,4.45
PF_14,G_140004,PF_14 150MG/+,Austria,Key Markets,FG,24-Jun,8,1.82,3.27
PF_14,G_140004,PF_14 150MG/+,Germany,Key Markets,FG,24-Jun,9.82,1.82,3.73
PF_14,G_140005,PF_14 150MG/+,Germany,Key Markets,FG,24-Jun,9.36,1.82,3.68
PF_14,G_140006,PF_14 200MG/+,Austria,Key Markets,FG,24-Jun,1.5,1.82,2
PF_14,G_140006,PF_14 200MG/+,Germany,Key Markets,FG,24-Jun,6.86,1.82,2.86
PF_14,G_140007,PF_14 200MG/+,Germany,Key Markets,FG,24-Jun,6.64,1.82,3.45
PF_14,G_140008,PF_14 150MG/+,Germany,Key Markets,FG,24-Jun,5.45,1.86,5.59
PF_14,G_140009,PF_14 200MG/+,Germany,Key Markets,FG,24-Jun,2.45,1.82,9.59
PF_14,G_140011,PF_14 200MG/+,Belgium,Key Markets,FG,24-Jun,4.14,2.73,8.18
PF_14,G_140012,PF_14 150MG/+,Belgium,Key Markets,FG,24-Jun,4,1.82,5.45
PF_14,G_140013,PF_14 200MG/+,United Kingdom,Key Markets,FG,24-Jun,8.91,1.82,4.73
PF_14,G_140014,PF_14 150MG/+,United Kingdom,Key Markets,FG,24-Jun,2.73,1.82,8.18
PF_14,G_140015,PF_14 200MG/+,United Kingdom,Key Markets,FG,24-Jun,0.91,1.82,7.14
PF_14,G_140016,PF_14 200MG/+,Spain,Key Markets,FG,24-Jun,18.86,1.82,4.09
PF_14,G_140017,PF_14 200MG/+,Denmark,Key Markets,FG,24-Jun,2.18,2.73,2.73
PF_14,G_140017,PF_14 200MG/+,Denmark,Key Markets,FG,24-Jun,,,
PF_14,G_140017,PF_14 200MG/+,Finland,Key Markets,FG,24-Jun,5.36,2.73,8.18
PF_14,G_140017,PF_14 200MG/+,Sweden,Key Markets,FG,24-Jun,3.09,2.73,5.95
PF_14,G_140018,PF_14 150MG/+,Denmark,Key Markets,FG,24-Jun,0.02,2.73,2.73
PF_14,G_140018,PF_14 150MG/+,Denmark,Key Markets,FG,24-Jun,,,
PF_14,G_140018,PF_14 150MG/+,Finland,Key Markets,FG,24-Jun,3.86,2.73,8.18
PF_14,G_140018,PF_14 150MG/+,Sweden,Key Markets,FG,24-Jun,0,2.73,4.86
PF_14,G_140079,PF_14 200MG/+,Italy,Key Markets,FG,24-Jun,4.86,0,0
PF_14,G_140080,PF_14 150MG/+,Italy,Key Markets,FG,24-Jun,,,
PF_14,G_140019,PF_14 150MG/+,Switzerland,Key Markets,FG,24-Jun,11.91,1.82,4.09
PF_14,G_140020,PF_14 200MG/+,Switzerland,Key Markets,FG,24-Jun,8.68,1.82,3.91
PF_14,G_140021,PF_14 150MG/+,Spain,Key Markets,FG,24-Jun,2.82,1.82,7.5
PF_14,G_140022,PF_14 200MG/+,Spain,Key Markets,FG,24-Jun,4.09,1.82,4.95
PF_14,G_140023,PF_14 150MG/+,Switzerland,Key Markets,FG,24-Jun,6.64,1.82,7.32
PF_14,G_140024,PF_14 200MG/+,Switzerland,Key Markets,FG,24-Jun,6.18,1.82,5.45
PF_14,G_140025,PF_14 200MG/+,Italy,Key Markets,FG,24-Jun,0.86,0,0
PF_14,G_140081,PF_14 150MG/+,Italy,Key Markets,FG,24-Jun,4.05,0,0
PF_14,G_140027,PF_14 150MG/+,Denmark,Key Markets,FG,24-Jun,4.05,2.73,8.18
PF_14,G_140028,PF_14 150MG/+,Canada,North America,FG,24-Jun,2.64,1.82,11.18
PF_14,G_140029,PF_14 200MG/+,Canada,North America,FG,24-Jun,3.36,1.86,7.32
PF_14,G_140030,PF_14 150MG/+,Israel,International,FG,24-Jun,2.36,2.05,6.55
PF_14,G_140031,PF_14 200MG/+,Israel,International,FG,24-Jun,8.68,2.73,10.77
PF_14,G_140032,PF_14 150MG/+,France,Key Markets,FG,24-Jun,5.14,0,0
PF_14,G_140033,PF_14 200MG/+,France,Key Markets,FG,24-Jun,4.5,0,0
PF_14,G_140034,PF_14 200MG/+,France,Key Markets,FG,24-Jun,4.45,0,0
PF_14,G_140035,PF_14 150MG/+,France,Key Markets,FG,24-Jun,3.41,0,0
PF_14,G_140036,PF_14 200MG/+,Denmark,Key Markets,FG,24-Jun,4.09,2.73,4.09
PF_14,G_140036,PF_14 200MG/+,Finland,Key Markets,FG,24-Jun,3.23,2.73,5.23
PF_14,G_140037,PF_14 150MG/+,Hong Kong,Greater China,FG,24-Jun,10.73,3.18,12.14
PF_14,G_140038,PF_14 200MG/+,Hong Kong,Greater China,FG,24-Jun,7.32,3.18,4.41
PF_14,G_140039,PF_14 200MG/+,Puerto Rico,North America,FG,24-Jun,2.27,0.91,2.73
PF_14,G_140039,PF_14 200MG/+,United States,North America,FG,24-Jun,1,2.73,3.36
PF_14,G_140040,PF_14 150MG/+,Puerto Rico,North America,FG,24-Jun,1.95,0.91,2.73
PF_14,G_140040,PF_14 150MG/+,United States,North America,FG,24-Jun,3.36,2.73,5
PF_14,G_140041,PF_14 150MG/+,Italy,Key Markets,FG,24-Jun,1.59,1.82,8.36
PF_14,G_140042,PF_14 200MG/+,Italy,Key Markets,FG,24-Jun,7.09,1.82,7.45
PF_14,G_140044,PF_14 200MG/+,Czech Republic,International,FG,24-Jun,2.27,2.73,10.27
PF_14,G_140045,PF_14 150MG/+,Czech Republic,International,FG,24-Jun,1.64,2.73,8.45
PF_14,G_140046,PF_14 150MG/+,Italy,Key Markets,FG,24-Jun,6.41,1.82,8
PF_14,G_140047,PF_14 200MG/+,Italy,Key Markets,FG,24-Jun,3.09,1.82,7.27
PF_14,G_140049,PF_14 200MG/+,Austria,Key Markets,FG,24-Jun,3.59,1.82,5.45
PF_14,G_140049,PF_14 200MG/+,Germany,Key Markets,FG,24-Jun,5.09,1.82,3.45
PF_14,G_140050,PF_14 150MG/+,Austria,Key Markets,FG,24-Jun,4.23,1.82,5.45
PF_14,G_140050,PF_14 150MG/+,Germany,Key Markets,FG,24-Jun,5.32,1.82,3.59
PF_14,G_140051,PF_14 150MG/+,Belgium,Key Markets,FG,24-Jun,6.64,1.82,9.5
PF_14,G_140051,PF_14 150MG/+,Netherlands,Key Markets,FG,24-Jun,4.73,2.73,8.18
PF_14,G_140052,PF_14 200MG/+,Argentina,International,FG,24-Jun,0.09,2.73,6.05
PF_14,G_140054,PF_14 200MG/+,Belgium,Key Markets,FG,24-Jun,14.91,2.73,4.14
PF_14,G_140054,PF_14 200MG/+,Netherlands,Key Markets,FG,24-Jun,14.91,2.73,4.45
PF_14,G_140056,PF_14 150MG/+,Belgium,Key Markets,FG,24-Jun,6.18,2.73,12.09
PF_14,G_140056,PF_14 150MG/+,Netherlands,Key Markets,FG,24-Jun,7.77,2.73,4.14
PF_14,G_140057,PF_14 200MG/+,Belgium,Key Markets,FG,24-Jun,4.77,2.73,6.05
PF_14,G_140057,PF_14 200MG/+,Netherlands,Key Markets,FG,24-Jun,4.23,2.73,3.32
PF_14,G_140070,PF_14 150MG/+,Japan,Key Markets,FG,24-Jun,0.02,0,0
PF_14,G_140071,PF_14 200MG/+,Japan,Key Markets,FG,24-Jun,0,0,0
PF_14,G_140073,PF_14 150MG/+,Japan,Key Markets,FG,24-Jun,0.02,0,0
PF_14,G_140072,PF_14 200MG/+,Japan,Key Markets,FG,24-Jun,0.02,0,0
PF_14,G_140062,PF_14 175MG/1ML,Germany,Key Markets,FG,24-Jun,0.02,0,0
PF_14,G_140061,PF_14 175MG/1ML,United States,North America,FG,24-Jun,0.02,0,0
PF_11,G_110001,PF_11 50MG/10ML,Italy,Key Markets,FG,24-Jun,1.91,0.91,2.73
PF_11,G_110002,PF_11 50MG/10ML,Peru,International,FG,24-Jun,7.55,0.91,2.73
PF_11,G_110003,PF_11 50MG/10ML,United States,North America,FG,24-Jun,1.73,0.91,2.73
PF_11,G_110004,PF_11 50MG/10ML,Germany,Key Markets,FG,24-Jun,0.68,0.91,2.73
PF_11,G_110005,PF_11 50MG/10ML,Germany,Key Markets,FG,24-Jun,2,0.91,1.64
PF_11,G_110006,PF_11 50MG,Canada,North America,FG,24-Jun,0.5,0.91,2.27
PF_11,G_110054,PF_11 50MG,Brazil,International,FG,24-Jun,11.86,0,0
PF_11,G_110065,PF_11 50MG,Australia,International,FG,24-Jun,2.73,2.73,4.55
PF_11,G_110065,PF_11 50MG,New Zealand,International,FG,24-Jun,1.86,0.91,2.73
PF_11,G_110008,PF_11 50MG,Austria,Key Markets,FG,24-Jun,8.91,0.91,2.73
